Periodo_numero,Código institución_numero,Nombre institución_numero,Tipo institución I_numero,Tipo institución II_numero,Tipo institución III_numero,Total Mujeres_numero,Total Hombres_numero,Total General_numero,Promedio Edad Mujeres,Promedio Edad Hombres,Promedio Edad por institución,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 64,Entre 65 y mas_numero,Sin información_numero,N° acádemicos por rango de edad - Mujeres,Menos de 35_numero,Entre 35 y 44_numero,Entre 45 y 54_numero,Entre 55 y 64_numero,Entre 65 y más,Sin información_numero,N° académicos por rango de edad - Hombres,En 1 institución_numero,En 2 instituciones_numero,En 3 o más instituciones,Doctor_numero,Magister_numero,Especialidad médica u odontológica,Título Profesional_numero,Licenciatura_numero,Técnico de Nivel Superior_numero,Técnico de Nivel Medio_numero,Licencia de Enseñanza Media_numero,Sin Título ni grado académico,Sin información_numero,N° de académicos por nivel de formación,Región de Arica y Parinacota_numero,Región de Tarapacá,Región de Antofagasta_numero,Región de Atacáma,Región de Coquimbo_numero,Región de Valparaíso_numero,Región Metropolitana_numero,Región de O'Higgins_numero,Región del Maule_numero,Región del Ñuble_numero,Región del Bíobío,Región de la Araucanía_numero,Región de los Ríos_numero,Región de los Lagos_numero,Región de Aysén_numero,Región de Magallanes y la Antártica,Sin información_numero,Chileno_numero,Extranjero_numero,Promedio general de la institución,Promedio de la institución Mujeres ,Promedio de la institución Hombres,Menos de 11_numero,Entre 11 y menos de 23_numero,Entre 23 y menos de 39_numero,Entre 39 y más_numero,Sin información_numero,anho_numero,id,Periodo_jce,Código institución_jce,Nombre institución_jce,Tipo institución I_jce,Tipo institución II_jce,Tipo institución III_jce,Total Mujeres_jce,Total Hombres_jce,Total General_jce,Promedio de Edad Mujer,Promedio de Edad Hombre,Promedio de Edad por Institución,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad mujer,Menos de 35_jce,Entre 35 y 44_jce,Entre 45 y 54_jce,Entre 55 y 64_jce,Entre 65 y mas_jce,Sin información_jce,N° JCE por rango edad hombre,En 1 institución_jce,En 2 instituciones_jce,En 3 o mas instituciones,Doctor_jce,Magister_jce,Esp. Med./Odontológica,Título Profesional_jce,Licenciatura_jce,Técnico de Nivel Superior_jce,Técnico de Nivel Medio_jce,Licencia de Enseñanza Media_jce,Sin Título ni Grado,Sin información_jce,N° de JCE por nivel de formación,Región de Arica y Parinacota_jce,Región  de Tarapacá,Región de Antofagasta_jce,Región de Atacama,Región de Coquimbo_jce,Región de Valparaíso_jce,Región Metropolitana_jce,Región de O'Higgins_jce,Región del Maule_jce,Región del Ñuble_jce,Región del Biobío,Región de la Araucanía_jce,Región de los Ríos_jce,Región de los Lagos_jce,Región de Aysén_jce,Región de Magallanes y la Artártica,Sin información_jce,Chileno_jce,Extranjero_jce,Menos de 11_jce,Entre 11 y menos de 23_jce,Entre 23 y menos de 39_jce,Entre 39 y más_jce,anho_jce,Año,Corr,RK,Institution,int_rec,universidad,cod_inst,*Level*,*Sector*,*Country*,*World Region*,*Region*,*Output*,*Excellence with Leadership*,*Normalized Impact*,*Normalized Impact Leadership*,*Scientific Talent Pool*,*Scientific Leadership*,*International Collaboration*,*High Quality Publications*,*Excellence*,*Innovative Knowledge*,*Technological Impact*,*Patents*,*Open Access*,*Not Own Journals*,*Own Journals*,*PlumX*,*Mendeley*
PAC_2023,48,UNIVERSIDAD LOS LEONES,Universidades,Universidades Privadas,Universidades Privadas,5,7,12,44,58,52,2,,3,,,,5,,2,,3,2,,7,6,5,1,1,4,,7,,,,,,,12,,,,,,,12,,,,,,,,,,,12,,"12,6","14,4","11,3",9,1,,2,,2023,2023-48,PAC_2023,48,UNIVERSIDAD LOS LEONES,Universidades,Universidades Privadas,Universidades Privadas,"1,6","1,8","3,4","45,2","66,9","56,6","0,5",,"1,2",,,,"1,6",,"0,1",,"0,5","1,2",,"1,8","2,6","0,8","0,1","0,2","1,5",,"1,8",,,,,,,"3,4",,,,,,,"3,4",,,,,,,,,,,"3,4",,"1,1","0,3",,"2,0",2023,2023,7541,7541,"
Universidad Los Leones",Universidad Los Leones,1,48,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,1,0,0,0,1,1,0,0,0,0,0,0,100,1,0,0,1
PAC_2023,50,UNIVERSIDAD BERNARDO O'HIGGINS,Universidades,Universidades Privadas,Universidades Privadas,308,384,692,43,45,44,53,147,78,20,10,,308,69,138,94,63,20,,384,470,153,69,164,428,6,60,29,4,1,,,,692,,,,,,,692,,,,,,,,,,,637,55,"26,0","29,0","23,6",268,73,85,266,,2023,2023-50,PAC_2023,50,UNIVERSIDAD BERNARDO O'HIGGINS,Universidades,Universidades Privadas,Universidades Privadas,"202,8","205,8","408,5","42,6","43,8","43,2","29,3","102,0","53,1","12,9","5,4",,"202,8","33,0","92,9","46,1","27,5","6,3",,"205,8","318,6","67,0","23,0","134,4","232,2","2,9","22,8","14,7","1,5","0,1",,,,"408,5",,,,,,,"408,5",,,,,,,,,,,"367,4","41,2","31,4","25,2","54,8","297,1",2023,2023,581,581,"
Universidad Bernardo O'Higgins",Universidad Bernardo O'Higgins,1,50,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,945,26,"0,69","0,62",381,421,477,374,78,8,"0,92",0,"64,23",945,0,322,804
PAC_2023,68,UNIVERSIDAD MIGUEL DE CERVANTES,Universidades,Universidades Privadas,Universidades Privadas,58,86,144,49,52,51,9,11,23,8,7,,58,3,23,27,15,18,,86,103,25,16,18,96,,9,21,,,,,,144,,,,,,,144,,,,,,,,,,,131,13,"23,2","25,2","21,9",57,34,9,44,,2023,2023-68,PAC_2023,68,UNIVERSIDAD MIGUEL DE CERVANTES,Universidades,Universidades Privadas,Universidades Privadas,"33,2","42,7","75,9","48,4","52,8","50,9","3,6","7,4","15,9","4,1","2,2",,"33,2","0,3","11,5","14,6","7,1","9,2",,"42,7","57,5","12,9","5,5","13,2","49,0",,"3,9","9,9",,,,,,"75,9",,,,,,,"75,9",,,,,,,,,,,"67,7","8,2","9,4","13,6","6,2","46,7",2023,2023,4311,4311,"
Universidad Miguel de Cervantes",Universidad Miguel de Cervantes,1,68,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,13,0,"0,27","0,45",9,4,4,1,0,0,0,0,"46,15",13,0,0,7
PAC_2023,69,UNIVERSIDAD ALBERTO HURTADO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,476,549,1025,43,45,44,95,204,116,50,11,,476,93,214,147,64,31,,549,677,268,80,320,503,,132,70,,,,,,1025,,,,,,,1025,,,,,,,,,,,969,56,"12,9","12,8","13,0",709,85,21,210,,2023,2023-69,PAC_2023,69,UNIVERSIDAD ALBERTO HURTADO,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"138,9","161,6","300,5","45,4","47,3","46,4","12,8","57,6","49,3","15,8","3,6",,"138,9","14,1","58,8","49,7","29,0","10,1",,"161,6","218,9","67,9","13,7","167,6","106,5",,"18,8","7,7",,,,,,"300,5",,,,,,,"300,5",,,,,,,,,,,"274,8","25,8","62,9","32,8","14,0","190,9",2023,2023,618,618,"
Universidad Alberto Hurtado",Universidad Alberto Hurtado,1,69,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,876,35,"0,73","0,58",518,579,284,286,72,0,0,0,"64,61",870,1,286,689
PAC_2023,70,UNIVERSIDAD DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,1519,2403,3922,49,53,52,130,490,444,268,187,,1519,114,628,657,482,522,,2403,3504,356,62,1612,794,758,691,67,,,,,,3922,,,,,,,3922,,,,,,,,,,,3737,185,"25,9","26,4","25,6",655,1532,180,1555,,2023,2023-70,PAC_2023,70,UNIVERSIDAD DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"911,1","1.399,0","2.310,1","50,3","53,1","52,0","50,9","266,7","304,4","170,6","118,5",,"911,1","43,9","353,0","435,0","298,2","268,8",,"1.399,0","2.141,5","146,3","22,3","1.337,3","426,3","210,2","289,5","46,8",,,,,,"2.310,1",,,,,,,"2.310,1",,,,,,,,,,,"2.171,7","138,4","72,1","538,6","128,3","1.571,1",2023,2023,22,22,"
Universidad de Chile ",Universidad de Chile,1,70,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,17800,928,"1,16","0,88",12732,9122,10360,9772,2480,162,"0,98",61,"60,32",17585,14,7501,15813
PAC_2023,71,UNIVERSIDAD DE SANTIAGO DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,1211,2189,3400,45,49,47,249,434,263,174,91,,1211,344,693,431,375,346,,2189,2603,625,172,763,879,423,1233,101,,,1,,,3400,,,,,,,3344,56,,,,,,,,,,3224,176,"17,3","17,3","17,4",1242,1396,86,676,,2023,2023-71,PAC_2023,71,UNIVERSIDAD DE SANTIAGO DE CHILE,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"475,8","864,6","1.340,4","47,3","50,8","49,6","60,9","166,1","119,1","84,1","45,6",,"475,8","81,8","267,6","191,1","158,5","165,7",,"864,6","1.098,1","195,0","47,3","553,4","299,1","133,8","327,2","26,6",,,"0,4",,,"1.340,4",,,,,,,"1.324,2","16,3",,,,,,,,,,"1.251,1","89,3","160,0","444,0","52,5","683,9",2023,2023,120,120,"
Universidad de Santiago de Chile",Universidad de Santiago de Chile,1,71,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,4796,233,"0,9","0,77",2835,2569,2606,2342,525,40,"0,9",83,"55,25",4796,0,1764,4201
PAC_2023,72,UNIVERSIDAD DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,792,1020,1812,46,49,48,89,287,240,143,33,,792,105,283,303,205,124,,1020,1464,266,82,432,806,291,274,6,3,,,,,1812,,,,,,1738,74,,,,,,,,,,,1736,76,"22,4","23,2","21,7",572,567,100,573,,2023,2023-72,PAC_2023,72,UNIVERSIDAD DE VALPARAISO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"418,0","502,8","920,9","47,5","50,7","49,3","29,4","142,7","142,1","88,0","15,8",,"418,0","28,3","124,6","174,2","110,9","64,8",,"502,8","797,5","96,9","26,5","338,5","408,7","77,8","93,0","2,0","0,8",,,,,"920,9",,,,,,"891,2","29,6",,,,,,,,,,,"872,4","48,4","68,2","208,2","71,8","572,7",2023,2023,192,192,"
Universidad de Valparaiso",Universidad de Valparaiso,1,72,0,Higher educ.,CHL,Latin America,Valparaíso,2942,84,"1,04","0,62",1696,1331,1740,1541,345,14,"0,51",12,"71,28",2929,1,1302,2588
PAC_2023,73,UNIVERSIDAD DE ANTOFAGASTA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,375,418,793,44,48,46,94,117,82,57,25,,375,69,134,72,76,67,,418,739,46,8,163,184,109,327,10,,,,,,793,,,793,,,,,,,,,,,,,,,734,59,"30,0","28,8","31,0",144,193,49,407,,2023,2023-73,PAC_2023,73,UNIVERSIDAD DE ANTOFAGASTA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"245,3","294,9","540,2","45,9","50,3","48,3","47,6","73,3","61,3","45,6","17,5",,"245,3","38,2","89,1","50,9","58,7","58,0",,"294,9","510,6","24,6","4,9","156,2","155,9","40,7","180,5","6,8",,,,,,"540,2",,,"540,2",,,,,,,,,,,,,,,"503,8","36,3","18,5","77,9","36,8","407,0",2023,2023,354,354,"
Universidad de Antofagasta",Universidad de Antofagasta,1,73,0,Higher educ.,CHL,Latin America,Antofagasta,1636,68,"1,51","0,91",704,657,1143,915,266,12,"0,74",23,"68,89",1636,0,703,1492
PAC_2023,74,UNIVERSIDAD DE LA SERENA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,303,452,755,44,48,47,73,85,90,44,11,,303,72,123,112,76,69,,452,645,87,23,132,144,3,441,34,,1,,,,755,,,,,755,,,,,,,,,,,,,737,18,"19,9","16,9","22,0",324,178,46,207,,2023,2023-74,PAC_2023,74,UNIVERSIDAD DE LA SERENA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"116,6","225,7","342,3","48,5","52,4","51,1","15,1","27,1","40,4","25,8","8,1",,"116,6","15,8","49,9","64,9","47,3","47,7",,"225,7","312,2","25,4","4,7","122,2","82,1","1,5","123,1","13,3",,"0,2",,,,"342,3",,,,,"342,3",,,,,,,,,,,,,"328,5","13,8","43,3","60,1","30,1","208,7",2023,2023,488,488,"
Universidad de La Serena",Universidad de La Serena,1,74,0,Higher educ.,CHL,Latin America,Coquimbo,1150,32,"1,48","0,78",516,398,764,744,217,6,"0,54",0,"69,04",1150,0,550,1061
PAC_2023,75,UNIVERSIDAD DEL BIO-BIO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,202,417,619,51,54,53,12,45,68,57,20,,202,18,87,120,108,84,,417,547,61,11,306,240,,68,3,1,,,,1,619,,,,,,,,,,253,366,,,,,,,586,33,"36,7","36,9","36,6",82,54,8,475,,2023,2023-75,PAC_2023,75,UNIVERSIDAD DEL BIO-BIO,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"169,2","347,1","516,3","51,5","53,6","52,9","8,6","37,6","55,2","49,2","18,7",,"169,2","9,8","74,5","104,2","92,5","66,2",,"347,1","465,2","43,0","8,1","301,4","182,1",,"30,7","1,9","0,1",,,,"0,1","516,3",,,,,,,,,,"226,8","289,5",,,,,,,"484,2","32,1","11,7","21,3","5,4","477,9",2023,2023,301,301,"
Universidad del Bio-Bio",Universidad del Bio-Bio,1,75,0,Higher educ.,CHL,Latin America,Biobío,1965,69,"0,75","0,62",1091,968,1049,758,182,10,"0,54",28,"57,2",1949,2,558,1703
PAC_2023,76,UNIVERSIDAD DE LA FRONTERA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,421,587,1008,47,50,49,60,150,94,87,30,,421,49,182,140,126,90,,587,942,55,11,355,221,187,245,,,,,,,1008,,,,,,,,,,,,1008,,,,,,972,36,"24,9","24,6","25,1",241,343,13,411,,2023,2023-76,PAC_2023,76,UNIVERSIDAD DE LA FRONTERA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"235,2","335,4","570,6","49,0","51,1","50,2","21,3","75,4","57,4","62,3","18,9",,"235,2","19,2","97,5","86,8","78,2","53,7",,"335,4","545,2","22,0","3,5","311,0","116,4","50,5","92,6",,,,,,,"570,6",,,,,,,,,,,,"570,6",,,,,,"538,6","32,0","29,3","120,9","9,4","411,0",2023,2023,165,165,"
Universidad de la Frontera",Universidad de la Frontera,1,76,0,Higher educ.,CHL,Latin America,La Araucanía,3513,158,"1,04","0,69",2048,1938,2063,1484,395,17,"0,52",25,"60,97",3222,2,1218,3149
PAC_2023,77,UNIVERSIDAD DE MAGALLANES,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,344,368,712,44,49,47,74,119,73,57,21,,344,58,101,85,70,54,,368,677,22,13,117,104,19,438,19,6,,,,9,712,,,,,,,,,,,,,,,13,699,,678,34,"19,5","19,8","19,3",386,71,18,237,,2023,2023-77,PAC_2023,77,UNIVERSIDAD DE MAGALLANES,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"154,8","161,4","316,1","46,8","52,6","49,8","21,8","44,8","45,9","31,3","11,0",,"154,8","12,9","38,3","39,3","37,1","33,7",,"161,4","310,9","3,9","1,3","103,5","86,4","5,1","112,3","6,3","1,7",,,,"0,7","316,1",,,,,,,,,,,,,,,"2,7","313,4",,"296,6","19,5","37,0","26,1","11,9","241,1",2023,2023,693,693,"
Universidad de Magallanes",Universidad de Magallanes,1,77,0,Higher educ.,CHL,Latin America,Magallanes y Antártica Chilena,767,34,"1,09","0,78",368,316,577,437,115,6,"0,8",0,"63,62",736,1,382,697
PAC_2023,78,UNIVERSIDAD DE TALCA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,361,547,908,45,46,46,44,160,92,51,14,,361,64,206,158,78,41,,547,760,113,35,319,517,41,30,1,,,,,,908,,,,,,,44,10,854,,,,,,,,,833,75,"28,9","28,3","29,2",258,92,59,499,,2023,2023-78,PAC_2023,78,UNIVERSIDAD DE TALCA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"232,5","363,0","595,4","45,8","47,3","46,7","15,5","104,0","69,9","34,4","8,7",,"232,5","27,1","139,2","108,5","56,3","31,8",,"363,0","550,2","39,3","6,0","281,7","278,7","16,2","17,9","1,0",,,,,,"595,4",,,,,,,"23,2","3,6","568,6",,,,,,,,,"537,0","58,4","16,5","37,7","42,5","498,7",2023,2023,210,210,"
Universidad de Talca ",Universidad de Talca,1,78,0,Higher educ.,CHL,Latin America,Maule,2770,129,"1,03","0,85",1301,1525,1593,1383,323,26,"1,02",10,"57,94",2702,4,939,2419
PAC_2023,79,UNIVERSIDAD DE ATACAMA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,137,212,349,45,49,48,11,67,38,14,7,,137,18,76,55,33,30,,212,339,9,1,101,112,8,128,,,,,,,349,,,,349,,,,,,,,,,,,,,322,27,"42,4","42,9","42,1",,19,,330,,2023,2023-79,PAC_2023,79,UNIVERSIDAD DE ATACAMA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"133,5","202,8","336,3","45,3","49,0","47,5","11,0","64,8","37,3","14,0","6,5",,"133,5","16,0","74,8","52,8","31,0","28,3",,"202,8","330,3","5,0","1,0","98,5","110,5","3,0","124,3",,,,,,,"336,3",,,,"336,3",,,,,,,,,,,,,,"309,8","26,5",,"6,3",,"330,0",2023,2023,607,607,"
Universidad de Atacama",Universidad de Atacama,1,79,0,Higher educ.,CHL,Latin America,Atacama,900,17,"0,91","0,48",379,365,632,412,107,7,"0,8",0,"65,11",900,0,315,784
PAC_2023,80,UNIVERSIDAD DE TARAPACA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,232,299,531,47,51,49,33,74,61,38,26,,232,31,88,61,67,52,,299,508,21,2,214,213,14,88,2,,,,,,531,480,51,,,,,,,,,,,,,,,,494,37,"32,1","31,3","32,8",131,43,1,356,,2023,2023-80,PAC_2023,80,UNIVERSIDAD DE TARAPACA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"164,8","222,8","387,6","50,5","53,3","52,1","10,2","44,9","51,7","34,3","23,7",,"164,8","9,9","60,3","48,8","56,0","47,8",,"222,8","377,9","9,4","0,3","207,9","134,7","10,3","32,7","2,0",,,,,,"387,6","342,4","45,2",,,,,,,,,,,,,,,,"354,8","32,8","17,5","13,5","0,6","356,0",2023,2023,316,316,"
Universidad de Tarapaca",Universidad de Tarapaca,1,80,0,Higher educ.,CHL,Latin America,Arica y Parinacota,1910,69,"1,11","0,64",802,969,1215,865,239,6,"0,33",4,"64,4",1770,4,614,1586
PAC_2023,81,UNIVERSIDAD ARTURO PRAT,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,306,442,748,44,47,45,64,113,66,51,12,,306,79,136,106,87,34,,442,672,57,19,94,291,4,338,9,10,1,,,1,748,40,512,23,,,,49,,,,,124,,,,,,730,18,"23,5","23,1","23,7",293,138,49,268,,2023,2023-81,PAC_2023,81,UNIVERSIDAD ARTURO PRAT,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"160,4","238,3","398,7","45,4","48,5","47,2","22,6","62,1","35,9","33,6","6,2",,"160,4","34,6","66,3","54,1","58,9","24,5",,"238,3","374,4","20,4","3,9","89,1","191,5","2,5","111,5","2,6","1,5","0,1",,,"0,0","398,7","12,6","302,2","10,8",,,,"22,6",,,,,"50,5",,,,,,"386,3","12,4","38,0","50,9","32,1","277,7",2023,2023,783,783,"
Universidad Arturo Prat ",Universidad Arturo Prat,1,81,0,Higher educ.,CHL,Latin America,Tarapacá,647,15,"0,68","0,52",370,308,357,279,46,3,"0,48",0,"66,92",647,0,219,556
PAC_2023,82,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,283,293,576,48,48,48,36,90,69,64,24,,283,46,94,68,46,39,,293,421,120,35,137,249,,152,37,,,1,,,576,,,,,,,576,,,,,,,,,,,573,3,"24,3","23,2","25,4",198,143,4,231,,2023,2023-82,PAC_2023,82,UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"149,4","169,2","318,6","51,5","50,8","51,1","8,6","39,2","38,1","45,8","17,8",,"149,4","12,1","50,1","44,4","33,0","29,7",,"169,2","254,4","49,7","14,4","109,0","132,2",,"61,0","16,2",,,"0,2",,,"318,6",,,,,,,"318,6",,,,,,,,,,,"317,8","0,7","27,1","58,0","2,5","231,0",2023,2023,1149,1149,"
Universidad Metropolitana de Ciencias de la Educacion",Universidad Metropolitana de Ciencias de la Educacion,1,82,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,360,2,"0,71","0,36",224,170,167,107,17,2,"0,61",0,"65,56",360,0,121,274
PAC_2023,83,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,332,345,677,46,49,48,51,109,94,59,19,,332,33,107,88,69,48,,345,487,150,40,184,269,,214,9,1,,,,,677,,,,,,677,,,,,,,,,,,,660,17,"30,7","30,4","31,0",12,310,33,322,,2023,2023-83,PAC_2023,83,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"229,2","243,0","472,3","47,6","50,1","48,9","25,0","74,4","68,8","47,3","13,8",,"229,2","16,6","74,6","64,9","51,0","35,9",,"243,0","351,8","97,1","23,3","163,6","189,4",,"112,1","6,9","0,3",,,,,"472,3",,,,,,"472,3",,,,,,,,,,,,"458,3","13,9","1,7","124,8","23,8","322,0",2023,2023,691,691,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,1,83,0,Higher educ.,CHL,Latin America,Valparaíso,769,16,"0,72","0,52",385,386,302,246,52,2,"0,31",0,"62,81",761,1,231,608
PAC_2023,84,UNIVERSIDAD DE LOS LAGOS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,436,490,926,43,46,45,109,155,105,55,12,,436,91,155,122,81,41,,490,800,93,33,165,347,,383,8,16,2,3,,2,926,,,,,,,44,,,,,,,882,,,,894,32,"24,2","24,5","24,0",366,118,56,386,,2023,2023-84,PAC_2023,84,UNIVERSIDAD DE LOS LAGOS,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"242,6","267,3","509,9","44,5","48,1","46,4","39,2","94,6","64,2","35,6","8,9",,"242,6","37,7","77,7","70,8","55,1","26,0",,"267,3","470,6","30,6","8,6","153,6","229,0",,"116,6","4,9","3,9","1,1","0,4",,"0,4","509,9",,,,,,,"15,5",,,,,,,"494,4",,,,"486,4","23,5","40,1","43,9","39,1","386,9",2023,2023,507,507,"
Universidad de Los Lagos",Universidad de Los Lagos,1,84,0,Higher educ.,CHL,Latin America,Los Lagos,1114,41,"0,88","0,73",471,519,621,427,117,4,"0,38",4,"64,36",1105,1,427,961
PAC_2023,85,UNIVERSIDAD TECNOLOGICA METROPOLITANA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,279,572,851,51,52,51,17,80,79,71,32,,279,32,153,162,115,110,,572,555,188,108,195,398,,244,14,,,,,,851,,,,,,,851,,,,,,,,,,,811,40,"19,2","18,9","19,3",367,220,45,219,,2023,2023-85,PAC_2023,85,UNIVERSIDAD TECNOLOGICA METROPOLITANA,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,"119,7","251,5","371,1","51,4","52,8","52,4","4,7","33,8","31,3","35,1","14,8",,"119,7","11,6","58,2","70,2","56,1","55,5",,"251,5","276,7","63,3","31,2","135,3","152,1",,"79,0","4,7",,,,,,"371,1",,,,,,,"371,1",,,,,,,,,,,"341,2","29,9","49,8","75,0","27,0","219,3",2023,2023,728,728,"
Universidad Tecnologica Metropolitana",Universidad Tecnologica Metropolitana,1,85,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,713,24,"0,86","0,77",285,275,360,322,75,13,"1,95",4,"45,02",713,0,225,617
PAC_2023,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,1453,2178,3631,45,47,47,202,557,407,231,56,,1453,260,709,644,386,179,,2178,3138,409,84,1368,1195,553,392,119,3,,1,,,3631,,,,,,,3593,,,,,38,,,,,,3347,284,"27,4","27,9","27,1",688,1128,265,1550,,2023,2023-86,PAC_2023,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"921,4","1.341,6","2.263,0","46,5","48,4","47,6","90,5","342,5","287,0","169,8","31,6",,"921,4","104,9","419,3","450,7","272,6","94,1",,"1.341,6","2.094,9","143,2","24,9","1.132,0","552,4","380,1","146,6","51,5","0,3",,"0,2",,,"2.263,0",,,,,,,"2.234,0",,,,,"29,1",,,,,,"2.036,0","227,0","94,1","423,6","195,8","1.549,6",2023,2023,30,30,"
Pontificia Universidad Catolica de Chile ",Pontificia Universidad Catolica de Chile,1,86,0,Higher educ.,CHL,Latin America,Metropolitana de Santiago,15335,816,"1,33","0,86",10063,7996,9122,8856,2421,114,"0,8",132,"62,32",14926,20,7031,13673
PAC_2023,87,UNIVERSIDAD DE CONCEPCION,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,730,1154,1884,48,51,50,47,236,252,151,44,,730,58,372,294,256,174,,1154,1737,129,18,954,498,255,166,11,,,,,,1884,,,,,,,,,,153,1731,,,,,,,1744,140,"34,9","35,1","34,8",37,516,144,1187,,2023,2023-87,PAC_2023,87,UNIVERSIDAD DE CONCEPCION,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"583,0","912,4","1.495,4","48,6","50,7","49,9","31,9","184,0","213,1","122,8","31,3",,"583,0","40,3","296,1","245,3","205,4","125,3",,"912,4","1.403,2","80,8","11,4","891,5","385,0","96,0","113,1","9,8",,,,,,"1.495,4",,,,,,,,,,"141,9","1.353,5",,,,,,,"1.369,8","125,6","6,3","196,0","106,3","1.186,7",2023,2023,70,70,"
Universidad de Concepcion ",Universidad de Concepcion,1,87,0,Higher educ.,CHL,Latin America,Biobío,7488,303,"1,06","0,75",4900,3768,4466,4066,911,51,"0,72",115,"58,07",7279,9,2995,6722
PAC_2023,88,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,346,1192,1538,45,47,47,67,109,100,43,27,,346,190,403,269,181,149,,1192,1164,265,109,455,692,,334,35,19,,,,3,1538,,,,,,848,518,,,,172,,,,,,,1439,99,"23,3","21,3","23,9",530,487,11,510,,2023,2023-88,PAC_2023,88,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,"167,6","646,2","813,8","46,1","48,4","47,9","22,9","61,1","49,4","20,7","13,5",,"167,6","69,6","221,4","170,0","100,0","85,2",,"646,2","685,6","95,0","33,3","363,1","308,1",,"117,5","16,8","6,9",,,,"1,4","813,8",,,,,,"488,1","239,8",,,,"85,9",,,,,,,"743,2","70,6","68,9","197,4","7,0","540,5",2023,2023,152,152,"
Universidad Tecnica Federico Santa Maria ",Universidad Tecnica Federico Santa Maria,1,88,0,Higher educ.,CHL,Latin America,Valparaíso,3791,167,"1,36","0,85",1525,1633,2673,2091,708,34,"0,92",92,"57,43",3791,0,1428,3326
